number_of_reviews,price,,N,mean,sd,,
23,$59.00 ,,,,,,
23,$60.00 ,,,,,,
24,$80.00 ,,,,,,
24,$300.00 ,,,,,,
24,$490.00 ,,,,,,
24,$107.00 ,,,,,,
24,$140.00 ,,,,,,
24,$82.00 ,,,,,,
24,$175.00 ,,,,,,
24,$175.00 ,,,,,,
24,$135.00 ,,,,,,
24,$175.00 ,,,,,,
24,$250.00 ,,,,,,
24,$147.00 ,,,,,,
24,$66.00 ,,,,,,
24,$90.00 ,,,,,,
24,$104.00 ,,,,,,
24,$79.00 ,,,,,,
24,$58.00 ,,,,,,
24,$115.00 ,,,,,,
24,$103.00 ,,,,,,
24,$59.00 ,,,,,,
24,$59.00 ,,,,,,
24,$99.00 ,,,,,,
24,$120.00 ,,,,,,
24,$139.00 ,,,,,,
24,$105.00 ,,,,,,
24,$89.00 ,,,,,,
24,$53.00 ,,,,,,
24,$98.00 ,,,,,,
24,$155.00 ,,,,,,
24,$75.00 ,,,,,,
25,$120.00 ,,,,,,
25,$110.00 ,,,,,,
25,$65.00 ,,,,,,
25,$85.00 ,,,,,,
25,$119.00 ,,,,,,
25,$89.00 ,,,,,,
25,$150.00 ,,,,,,
25,$105.00 ,,,,,,
25,$80.00 ,,,,,,
25,$157.00 ,,,,,,
25,$220.00 ,,,,,,
25,$60.00 ,,,,,,
25,$46.00 ,,,,,,
25,$110.00 ,,,,,,
25,$105.00 ,,,,,,
25,$69.00 ,,,,,,
25,$100.00 ,,,,,,
25,$79.00 ,,,,,,
25,$45.00 ,,,,,,
25,$45.00 ,,,,,,
25,$150.00 ,,,,,,
25,$90.00 ,,,,,,
25,$90.00 ,,,,,,
25,$160.00 ,,,,,,
25,$295.00 ,,,,,,
25,$210.00 ,,,,,,
25,$195.00 ,,,,,,
25,$189.00 ,,,,,,
25,$295.00 ,,,,,,
25,$29.00 ,,,,,,
25,$90.00 ,,,,,,
25,$140.00 ,,,,,,
25,$45.00 ,,,,,,
25,$195.00 ,,,,,,
25,$149.00 ,,,,,,
26,$130.00 ,,,,,,
26,$150.00 ,,,,,,
26,$165.00 ,,,,,,
26,$175.00 ,,,,,,
26,$135.00 ,,,,,,
26,$60.00 ,,,,,,
26,$40.00 ,,,,,,
26,$299.00 ,,,,,,
26,$95.00 ,,,,,,
26,$183.00 ,,,,,,
26,$107.00 ,,,,,,
26,$175.00 ,,,,,,
26,$120.00 ,,,,,,
26,$350.00 ,,,,,,
26,$35.00 ,,,,,,
26,$165.00 ,,,,,,
26,$99.00 ,,,,,,
26,$53.00 ,,,,,,
26,$89.00 ,,,,,,
26,$95.00 ,,,,,,
26,$69.00 ,,,,,,
26,$70.00 ,,,,,,
26,$188.00 ,,,,,,
26,$65.00 ,,,,,,
26,$79.00 ,,,,,,
26,$360.00 ,,,,,,
26,$87.00 ,,,,,,
26,$55.00 ,,,,,,
26,$60.00 ,,,,,,
26,$135.00 ,,,,,,
26,$150.00 ,,,,,,
26,$84.00 ,,,,,,
26,$300.00 ,,,,,,
26,$39.00 ,,,,,,
27,$150.00 ,,,,,,
27,$110.00 ,,,,,,
27,$53.00 ,,,,,,
27,$55.00 ,,,,,,
27,$170.00 ,,,,,,
27,$120.00 ,,,,,,
27,$90.00 ,,,,,,
27,$79.00 ,,,,,,
27,$196.00 ,,,,,,
27,$60.00 ,,,,,,
27,$156.00 ,,,,,,
27,$113.00 ,,,,,,
27,$149.00 ,,,,,,
27,$170.00 ,,,,,,
27,$175.00 ,,,,,,
27,$100.00 ,,,,,,
27,$79.00 ,,,,,,
27,$38.00 ,,,,,,
27,$65.00 ,,,,,,
27,$80.00 ,,,,,,
27,$69.00 ,,,,,,
27,$70.00 ,,,,,,
27,$125.00 ,,,,,,
27,$165.00 ,,,,,,
27,$200.00 ,,,,,,
27,$39.00 ,,,,,,
27,$200.00 ,,,,,,
27,$200.00 ,,,,,,
27,$135.00 ,,,,,,
28,$99.00 ,,,,,,
28,$89.00 ,,,,,,
28,$180.00 ,,,,,,
28,$69.00 ,,,,,,
28,$195.00 ,,,,,,
28,$100.00 ,,,,,,
28,$129.00 ,,,,,,
28,$275.00 ,,,,,,
28,$74.00 ,,,,,,
28,$175.00 ,,,,,,
28,$65.00 ,,,,,,
28,$129.00 ,,,,,,
28,$47.00 ,,,,,,
28,$45.00 ,,,,,,
28,$105.00 ,,,,,,
28,$90.00 ,,,,,,
28,$92.00 ,,,,,,
28,$144.00 ,,,,,,
28,$120.00 ,,,,,,
28,$100.00 ,,,,,,
28,$159.00 ,,,,,,
28,$70.00 ,,,,,,
28,$45.00 ,,,,,,
28,$99.00 ,,,,,,
28,$150.00 ,,,,,,
28,$150.00 ,,,,,,
28,$100.00 ,,,,,,
28,$149.00 ,,,,,,
28,$90.00 ,,,,,,
28,$76.00 ,,,,,,
28,$92.00 ,,,,,,
28,$95.00 ,,,,,,
28,$65.00 ,,,,,,
28,$165.00 ,,,,,,
28,$108.00 ,,,,,,
29,$225.00 ,,,,,,
29,$141.00 ,,,,,,
29,$69.00 ,,,,,,
29,$105.00 ,,,,,,
29,$69.00 ,,,,,,
29,$125.00 ,,,,,,
29,$103.00 ,,,,,,
29,$333.00 ,,,,,,
29,$125.00 ,,,,,,
29,$175.00 ,,,,,,
29,$150.00 ,,,,,,
29,$168.00 ,,,,,,
29,$200.00 ,,,,,,
29,$219.00 ,,,,,,
29,$275.00 ,,,,,,
29,$109.00 ,,,,,,
29,$60.00 ,,,,,,
29,$219.00 ,,,,,,
29,$80.00 ,,,,,,
29,$95.00 ,,,,,,
29,$95.00 ,,,,,,
29,$125.00 ,,,,,,
29,$145.00 ,,,,,,
29,$209.00 ,,,,,,
29,$126.00 ,,,,,,
29,$45.00 ,,,,,,
29,$125.00 ,,,,,,
29,$65.00 ,,,,,,
29,$75.00 ,,,,,,
29,$120.00 ,,,,,,
29,$175.00 ,,,,,,
30,$140.00 ,,,,,,
30,$160.00 ,,,,,,
30,$40.00 ,,,,,,
30,$75.00 ,,,,,,
30,$40.00 ,,,,,,
30,$120.00 ,,,,,,
30,$120.00 ,,,,,,
30,$99.00 ,,,,,,
30,$120.00 ,,,,,,
30,$237.00 ,,,,,,
30,$72.00 ,,,,,,
30,$88.00 ,,,,,,
30,$75.00 ,,,,,,
30,$75.00 ,,,,,,
30,$200.00 ,,,,,,
30,$125.00 ,,,,,,
30,$60.00 ,,,,,,
30,$350.00 ,,,,,,
30,$195.00 ,,,,,,
30,$118.00 ,,,,,,
30,$250.00 ,,,,,,
30,$72.00 ,,,,,,
30,$50.00 ,,,,,,
30,$85.00 ,,,,,,
30,$100.00 ,,,,,,
30,$115.00 ,,,,,,
31,$70.00 ,,,,,,
31,$65.00 ,,,,,,
31,$149.00 ,,,,,,
31,$55.00 ,,,,,,
31,$125.00 ,,,,,,
31,$170.00 ,,,,,,
31,$300.00 ,,,,,,
31,$60.00 ,,,,,,
31,$557.00 ,,,,,,
31,$100.00 ,,,,,,
31,$120.00 ,,,,,,
31,$129.00 ,,,,,,
31,$110.00 ,,,,,,
31,$129.00 ,,,,,,
31,$250.00 ,,,,,,
31,$54.00 ,,,,,,
31,$90.00 ,,,,,,
31,$56.00 ,,,,,,
31,$78.00 ,,,,,,
31,$65.00 ,,,,,,
31,$100.00 ,,,,,,
31,$84.00 ,,,,,,
31,$195.00 ,,,,,,
31,$190.00 ,,,,,,
31,$204.00 ,,,,,,
31,$139.00 ,,,,,,
32,$150.00 ,,,,,,
32,$125.00 ,,,,,,
32,$120.00 ,,,,,,
32,$40.00 ,,,,,,
32,$135.00 ,,,,,,
32,$120.00 ,,,,,,
32,$144.00 ,,,,,,
32,$179.00 ,,,,,,
32,$90.00 ,,,,,,
32,$425.00 ,,,,,,
32,$135.00 ,,,,,,
32,$149.00 ,,,,,,
32,$129.00 ,,,,,,
32,$160.00 ,,,,,,
32,$88.00 ,,,,,,
32,$70.00 ,,,,,,
32,$80.00 ,,,,,,
32,$75.00 ,,,,,,
32,$70.00 ,,,,,,
32,$129.00 ,,,,,,
32,$195.00 ,,,,,,
32,$119.00 ,,,,,,
32,$199.00 ,,,,,,
32,$130.00 ,,,,,,
32,$252.00 ,,,,,,
33,$66.00 ,,,,,,
33,$90.00 ,,,,,,
33,$70.00 ,,,,,,
33,$90.00 ,,,,,,
33,$95.00 ,,,,,,
33,$55.00 ,,,,,,
33,$100.00 ,,,,,,
33,$135.00 ,,,,,,
33,$65.00 ,,,,,,
33,$195.00 ,,,,,,
33,$68.00 ,,,,,,
33,$65.00 ,,,,,,
33,$65.00 ,,,,,,
33,$119.00 ,,,,,,
33,$100.00 ,,,,,,
33,$130.00 ,,,,,,
33,$60.00 ,,,,,,
33,$70.00 ,,,,,,
33,$61.00 ,,,,,,
34,$349.00 ,,,,,,
34,$60.00 ,,,,,,
34,$92.00 ,,,,,,
34,$110.00 ,,,,,,
34,$59.00 ,,,,,,
34,$159.00 ,,,,,,
34,$125.00 ,,,,,,
34,$40.00 ,,,,,,
34,$95.00 ,,,,,,
34,$90.00 ,,,,,,
34,$200.00 ,,,,,,
34,$35.00 ,,,,,,
34,$60.00 ,,,,,,
34,$65.00 ,,,,,,
34,$47.00 ,,,,,,
34,$72.00 ,,,,,,
34,$99.00 ,,,,,,
34,$50.00 ,,,,,,
34,$220.00 ,,,,,,
34,$139.00 ,,,,,,
34,$65.00 ,,,,,,
34,$150.00 ,,,,,,
35,$200.00 ,,,,,,
35,$110.00 ,,,,,,
35,$85.00 ,,,,,,
35,$80.00 ,,,,,,
35,$90.00 ,,,,,,
35,$124.00 ,,,,,,
35,$250.00 ,,,,,,
35,$122.00 ,,,,,,
35,$65.00 ,,,,,,
35,$127.00 ,,,,,,
35,$82.00 ,,,,,,
35,$250.00 ,,,,,,
35,$68.00 ,,,,,,
35,$99.00 ,,,,,,
36,$90.00 ,,,,,,
36,$109.00 ,,,,,,
36,$65.00 ,,,,,,
36,$79.00 ,,,,,,
36,$59.00 ,,,,,,
36,$85.00 ,,,,,,
36,$150.00 ,,,,,,
36,$150.00 ,,,,,,
36,$99.00 ,,,,,,
36,$120.00 ,,,,,,
36,$129.00 ,,,,,,
36,$59.00 ,,,,,,
36,$79.00 ,,,,,,
36,$50.00 ,,,,,,
36,$86.00 ,,,,,,
36,$199.00 ,,,,,,
36,$85.00 ,,,,,,
36,$49.00 ,,,,,,
36,$120.00 ,,,,,,
36,$75.00 ,,,,,,
36,$125.00 ,,,,,,
37,$160.00 ,,,,,,
37,$85.00 ,,,,,,
37,$249.00 ,,,,,,
37,$53.00 ,,,,,,
37,$135.00 ,,,,,,
37,$149.00 ,,,,,,
37,$115.00 ,,,,,,
37,$168.00 ,,,,,,
37,$175.00 ,,,,,,
37,$100.00 ,,,,,,
37,$85.00 ,,,,,,
37,$65.00 ,,,,,,
37,$58.00 ,,,,,,
37,$95.00 ,,,,,,
37,$100.00 ,,,,,,
37,$110.00 ,,,,,,
37,$70.00 ,,,,,,
37,$119.00 ,,,,,,
37,$90.00 ,,,,,,
37,$60.00 ,,,,,,
37,$65.00 ,,,,,,
37,$330.00 ,,,,,,
37,$97.00 ,,,,,,
37,$89.00 ,,,,,,
37,$105.00 ,,,,,,
38,$450.00 ,,,,,,
38,$175.00 ,,,,,,
38,$99.00 ,,,,,,
38,$245.00 ,,,,,,
38,$425.00 ,,,,,,
38,$95.00 ,,,,,,
38,$186.00 ,,,,,,
38,$165.00 ,,,,,,
38,$350.00 ,,,,,,
38,$90.00 ,,,,,,
38,$380.00 ,,,,,,
38,$70.00 ,,,,,,
38,$84.00 ,,,,,,
38,$89.00 ,,,,,,
38,$47.00 ,,,,,,
38,$69.00 ,,,,,,
38,$69.00 ,,,,,,
38,$160.00 ,,,,,,
39,$80.00 ,,,,,,
39,$133.00 ,,,,,,
39,$175.00 ,,,,,,
39,$72.00 ,,,,,,
39,$218.00 ,,,,,,
39,$70.00 ,,,,,,
39,$139.00 ,,,,,,
39,$190.00 ,,,,,,
39,$151.00 ,,,,,,
39,$49.00 ,,,,,,
39,$45.00 ,,,,,,
39,$105.00 ,,,,,,
39,$75.00 ,,,,,,
39,$25.00 ,,,,,,
39,$90.00 ,,,,,,
40,$134.00 ,,,,,,
40,$112.00 ,,,,,,
40,$200.00 ,,,,,,
40,$80.00 ,,,,,,
40,$114.00 ,,,,,,
40,$196.00 ,,,,,,
40,$68.00 ,,,,,,
40,$150.00 ,,,,,,
40,$25.00 ,,,,,,
40,$105.00 ,,,,,,
40,$100.00 ,,,,,,
40,$85.00 ,,,,,,
40,$72.00 ,,,,,,
40,$65.00 ,,,,,,
40,$150.00 ,,,,,,
40,$52.00 ,,,,,,
41,$350.00 ,,,,,,
41,$295.00 ,,,,,,
41,$92.00 ,,,,,,
41,$44.00 ,,,,,,
41,$82.00 ,,,,,,
41,$55.00 ,,,,,,
41,$165.00 ,,,,,,
41,$72.00 ,,,,,,
41,$58.00 ,,,,,,
41,$250.00 ,,,,,,
41,$120.00 ,,,,,,
41,$119.00 ,,,,,,
41,$80.00 ,,,,,,
41,$95.00 ,,,,,,
41,$250.00 ,,,,,,
41,$275.00 ,,,,,,
41,$99.00 ,,,,,,
42,$60.00 ,,,,,,
42,$169.00 ,,,,,,
42,$49.00 ,,,,,,
42,$170.00 ,,,,,,
42,$170.00 ,,,,,,
42,$169.00 ,,,,,,
42,$62.00 ,,,,,,
42,$95.00 ,,,,,,
42,$39.00 ,,,,,,
43,$150.00 ,,,,,,
43,$90.00 ,,,,,,
43,$110.00 ,,,,,,
43,$95.00 ,,,,,,
43,$99.00 ,,,,,,
43,$300.00 ,,,,,,
43,$75.00 ,,,,,,
43,$139.00 ,,,,,,
43,$55.00 ,,,,,,
43,$79.00 ,,,,,,
43,$149.00 ,,,,,,
43,$50.00 ,,,,,,
43,$65.00 ,,,,,,
44,$145.00 ,,,,,,
44,$97.00 ,,,,,,
44,$115.00 ,,,,,,
44,$79.00 ,,,,,,
44,$145.00 ,,,,,,
44,$120.00 ,,,,,,
44,$62.00 ,,,,,,
44,$219.00 ,,,,,,
44,$115.00 ,,,,,,
44,$300.00 ,,,,,,
44,$35.00 ,,,,,,
44,$52.00 ,,,,,,
44,$60.00 ,,,,,,
44,$40.00 ,,,,,,
44,$150.00 ,,,,,,
44,$109.00 ,,,,,,
44,$169.00 ,,,,,,
44,$75.00 ,,,,,,
44,$138.00 ,,,,,,
44,$240.00 ,,,,,,
45,$99.00 ,,,,,,
45,$145.00 ,,,,,,
45,$175.00 ,,,,,,
45,$48.00 ,,,,,,
45,$54.00 ,,,,,,
45,$115.00 ,,,,,,
45,$100.00 ,,,,,,
45,$145.00 ,,,,,,
45,$100.00 ,,,,,,
45,$149.00 ,,,,,,
45,$87.00 ,,,,,,
45,$124.00 ,,,,,,
45,$69.00 ,,,,,,
45,$47.00 ,,,,,,
45,$85.00 ,,,,,,
45,$60.00 ,,,,,,
45,$100.00 ,,,,,,
45,$119.00 ,,,,,,
45,$144.00 ,,,,,,
45,$135.00 ,,,,,,
45,$125.00 ,,,,,,
45,$105.00 ,,,,,,
46,$65.00 ,,,,,,
46,$110.00 ,,,,,,
46,$109.00 ,,,,,,
46,$183.00 ,,,,,,
46,$99.00 ,,,,,,
46,$37.00 ,,,,,,
46,$72.00 ,,,,,,
46,$95.00 ,,,,,,
46,$89.00 ,,,,,,
46,$95.00 ,,,,,,
46,$125.00 ,,,,,,
46,$150.00 ,,,,,,
47,$310.00 ,,,,,,
47,$85.00 ,,,,,,
47,$165.00 ,,,,,,
47,$95.00 ,,,,,,
47,$200.00 ,,,,,,
47,$115.00 ,,,,,,
47,$99.00 ,,,,,,
47,$65.00 ,,,,,,
47,$60.00 ,,,,,,
47,$75.00 ,,,,,,
47,$80.00 ,,,,,,
48,$125.00 ,,,,,,
48,$100.00 ,,,,,,
48,$160.00 ,,,,,,
48,$149.00 ,,,,,,
48,$179.00 ,,,,,,
48,$55.00 ,,,,,,
48,$85.00 ,,,,,,
48,$95.00 ,,,,,,
48,$167.00 ,,,,,,
48,$149.00 ,,,,,,
48,$195.00 ,,,,,,
48,$70.00 ,,,,,,
48,$125.00 ,,,,,,
48,$110.00 ,,,,,,
49,$85.00 ,,,,,,
49,$110.00 ,,,,,,
49,$103.00 ,,,,,,
49,$100.00 ,,,,,,
49,$55.00 ,,,,,,
49,$155.00 ,,,,,,
49,$58.00 ,,,,,,
49,$87.00 ,,,,,,
49,$93.00 ,,,,,,
49,$100.00 ,,,,,,
49,$150.00 ,,,,,,
49,$35.00 ,,,,,,
49,$68.00 ,,,,,,
49,$90.00 ,,,,,,
50,$57.00 ,,,,,,
50,$80.00 ,,,,,,
50,$90.00 ,,,,,,
50,$199.00 ,,,,,,
50,$100.00 ,,,,,,
50,$82.00 ,,,,,,
50,$100.00 ,,,,,,
50,$150.00 ,,,,,,
50,$110.00 ,,,,,,
51,$81.00 ,,,,,,
51,$90.00 ,,,,,,
51,$180.00 ,,,,,,
51,$110.00 ,,,,,,
51,$100.00 ,,,,,,
51,$120.00 ,,,,,,
51,$125.00 ,,,,,,
52,$80.00 ,,,,,,
52,$100.00 ,,,,,,
52,$90.00 ,,,,,,
52,$89.00 ,,,,,,
52,$90.00 ,,,,,,
52,$69.00 ,,,,,,
52,$70.00 ,,,,,,
52,$100.00 ,,,,,,
52,$85.00 ,,,,,,
52,$50.00 ,,,,,,
52,$84.00 ,,,,,,
52,$80.00 ,,,,,,
52,$119.00 ,,,,,,
52,$111.00 ,,,,,,
52,$103.00 ,,,,,,
53,$285.00 ,,,,,,
53,$110.00 ,,,,,,
53,$75.00 ,,,,,,
53,$115.00 ,,,,,,
53,$92.00 ,,,,,,
53,$120.00 ,,,,,,
53,$110.00 ,,,,,,
53,$59.00 ,,,,,,
53,$110.00 ,,,,,,
53,$63.00 ,,,,,,
53,$65.00 ,,,,,,
53,$79.00 ,,,,,,
54,$90.00 ,,,,,,
54,$85.00 ,,,,,,
54,$95.00 ,,,,,,
54,$39.00 ,,,,,,
54,$999.00 ,,,,,,
54,$100.00 ,,,,,,
54,$151.00 ,,,,,,
54,$110.00 ,,,,,,
54,$130.00 ,,,,,,
54,$117.00 ,,,,,,
54,$99.00 ,,,,,,
54,$95.00 ,,,,,,
54,$75.00 ,,,,,,
54,$175.00 ,,,,,,
54,$95.00 ,,,,,,
55,$90.00 ,,,,,,
55,$180.00 ,,,,,,
55,$225.00 ,,,,,,
55,$80.00 ,,,,,,
55,$129.00 ,,,,,,
55,$88.00 ,,,,,,
55,$105.00 ,,,,,,
55,$69.00 ,,,,,,
55,$68.00 ,,,,,,
55,$65.00 ,,,,,,
55,$147.00 ,,,,,,
55,$64.00 ,,,,,,
55,$139.00 ,,,,,,
55,$99.00 ,,,,,,
56,$80.00 ,,,,,,
56,$96.00 ,,,,,,
56,$105.00 ,,,,,,
56,$175.00 ,,,,,,
56,$89.00 ,,,,,,
56,$85.00 ,,,,,,
56,$70.00 ,,,,,,
57,$96.00 ,,,,,,
57,$41.00 ,,,,,,
57,$64.00 ,,,,,,
57,$159.00 ,,,,,,
57,$179.00 ,,,,,,
57,$129.00 ,,,,,,
57,$175.00 ,,,,,,
57,$42.00 ,,,,,,
57,$49.00 ,,,,,,
57,$100.00 ,,,,,,
57,$120.00 ,,,,,,
58,$80.00 ,,,,,,
58,$97.00 ,,,,,,
58,$40.00 ,,,,,,
58,$81.00 ,,,,,,
58,$50.00 ,,,,,,
58,$160.00 ,,,,,,
58,$90.00 ,,,,,,
58,$85.00 ,,,,,,
58,$50.00 ,,,,,,
58,$95.00 ,,,,,,
59,$120.00 ,,,,,,
59,$150.00 ,,,,,,
59,$80.00 ,,,,,,
59,$49.00 ,,,,,,
59,$70.00 ,,,,,,
59,$97.00 ,,,,,,
60,$110.00 ,,,,,,
60,$110.00 ,,,,,,
60,$140.00 ,,,,,,
60,$95.00 ,,,,,,
60,$65.00 ,,,,,,
60,$96.00 ,,,,,,
60,$55.00 ,,,,,,
61,$110.00 ,,,,,,
61,$65.00 ,,,,,,
61,$69.00 ,,,,,,
61,$100.00 ,,,,,,
61,$79.00 ,,,,,,
61,$119.00 ,,,,,,
62,$159.00 ,,,,,,
62,$100.00 ,,,,,,
62,$85.00 ,,,,,,
62,$79.00 ,,,,,,
62,$95.00 ,,,,,,
62,$130.00 ,,,,,,
63,$142.00 ,,,,,,
63,$70.00 ,,,,,,
63,$110.00 ,,,,,,
63,$75.00 ,,,,,,
63,$66.00 ,,,,,,
63,$150.00 ,,,,,,
63,$120.00 ,,,,,,
64,$65.00 ,,,,,,
64,$95.00 ,,,,,,
64,$55.00 ,,,,,,
64,$80.00 ,,,,,,
64,$79.00 ,,,,,,
64,$150.00 ,,,,,,
64,$50.00 ,,,,,,
64,$122.00 ,,,,,,
64,$60.00 ,,,,,,
64,$70.00 ,,,,,,
64,$75.00 ,,,,,,
64,$78.00 ,,,,,,
64,$120.00 ,,,,,,
65,$85.00 ,,,,,,
65,$95.00 ,,,,,,
65,$75.00 ,,,,,,
65,$150.00 ,,,,,,
65,$112.00 ,,,,,,
65,$115.00 ,,,,,,
66,$70.00 ,,,,,,
66,$114.00 ,,,,,,
66,$99.00 ,,,,,,
66,$40.00 ,,,,,,
66,$121.00 ,,,,,,
66,$39.00 ,,,,,,
66,$100.00 ,,,,,,
66,$51.00 ,,,,,,
67,$128.00 ,,,,,,
67,$125.00 ,,,,,,
67,$85.00 ,,,,,,
67,$36.00 ,,,,,,
67,$65.00 ,,,,,,
67,$68.00 ,,,,,,
67,$79.00 ,,,,,,
67,$68.00 ,,,,,,
67,$99.00 ,,,,,,
67,$275.00 ,,,,,,
68,$325.00 ,,,,,,
68,$95.00 ,,,,,,
68,$70.00 ,,,,,,
68,$58.00 ,,,,,,
68,$250.00 ,,,,,,
68,$139.00 ,,,,,,
68,$69.00 ,,,,,,
68,$105.00 ,,,,,,
69,$80.00 ,,,,,,
69,$90.00 ,,,,,,
69,$126.00 ,,,,,,
69,$55.00 ,,,,,,
70,$99.00 ,,,,,,
70,$254.00 ,,,,,,
70,$55.00 ,,,,,,
70,$147.00 ,,,,,,
70,$60.00 ,,,,,,
70,$256.00 ,,,,,,
70,$60.00 ,,,,,,
71,$110.00 ,,,,,,
71,$79.00 ,,,,,,
71,$135.00 ,,,,,,
71,$75.00 ,,,,,,
71,$88.00 ,,,,,,
71,$155.00 ,,,,,,
71,$220.00 ,,,,,,
71,$87.00 ,,,,,,
71,$115.00 ,,,,,,
71,$62.00 ,,,,,,
71,$125.00 ,,,,,,
72,$90.00 ,,,,,,
72,$117.00 ,,,,,,
72,$99.00 ,,,,,,
72,$80.00 ,,,,,,
72,$75.00 ,,,,,,
72,$105.00 ,,,,,,
72,$54.00 ,,,,,,
73,$55.00 ,,,,,,
73,$65.00 ,,,,,,
73,$65.00 ,,,,,,
73,$59.00 ,,,,,,
73,$95.00 ,,,,,,
74,$116.00 ,,,,,,
74,$85.00 ,,,,,,
74,$135.00 ,,,,,,
74,$160.00 ,,,,,,
74,$65.00 ,,,,,,
74,$80.00 ,,,,,,
74,$60.00 ,,,,,,
75,$70.00 ,,,,,,
75,$168.00 ,,,,,,
75,$111.00 ,,,,,,
75,$175.00 ,,,,,,
75,$150.00 ,,,,,,
75,$69.00 ,,,,,,
75,$175.00 ,,,,,,
76,$75.00 ,,,,,,
76,$75.00 ,,,,,,
76,$69.00 ,,,,,,
76,$70.00 ,,,,,,
77,$95.00 ,,,,,,
77,$65.00 ,,,,,,
77,$95.00 ,,,,,,
77,$99.00 ,,,,,,
77,$152.00 ,,,,,,
77,$57.00 ,,,,,,
78,$75.00 ,,,,,,
78,$80.00 ,,,,,,
78,$169.00 ,,,,,,
78,$109.00 ,,,,,,
79,$75.00 ,,,,,,
79,$95.00 ,,,,,,
79,$49.00 ,,,,,,
79,$56.00 ,,,,,,
79,$135.00 ,,,,,,
79,$75.00 ,,,,,,
79,$90.00 ,,,,,,
80,$45.00 ,,,,,,
80,$170.00 ,,,,,,
80,$150.00 ,,,,,,
80,$100.00 ,,,,,,
80,$108.00 ,,,,,,
80,$100.00 ,,,,,,
80,$52.00 ,,,,,,
80,$89.00 ,,,,,,
80,$85.00 ,,,,,,
81,$75.00 ,,,,,,
81,$109.00 ,,,,,,
81,$150.00 ,,,,,,
81,$115.00 ,,,,,,
81,$125.00 ,,,,,,
81,$399.00 ,,,,,,
81,$30.00 ,,,,,,
81,$50.00 ,,,,,,
81,$97.00 ,,,,,,
81,$129.00 ,,,,,,
82,$45.00 ,,,,,,
82,$85.00 ,,,,,,
82,$115.00 ,,,,,,
82,$49.00 ,,,,,,
83,$57.00 ,,,,,,
83,$95.00 ,,,,,,
84,$66.00 ,,,,,,
84,$100.00 ,,,,,,
84,$69.00 ,,,,,,
84,$195.00 ,,,,,,
84,$129.00 ,,,,,,
84,$225.00 ,,,,,,
84,$84.00 ,,,,,,
85,$149.00 ,,,,,,
85,$58.00 ,,,,,,
86,$55.00 ,,,,,,
86,$55.00 ,,,,,,
86,$59.00 ,,,,,,
86,$150.00 ,,,,,,
86,$115.00 ,,,,,,
86,$89.00 ,,,,,,
86,$55.00 ,,,,,,
86,$95.00 ,,,,,,
87,$99.00 ,,,,,,
88,$80.00 ,,,,,,
88,$95.00 ,,,,,,
88,$85.00 ,,,,,,
88,$90.00 ,,,,,,
88,$115.00 ,,,,,,
89,$58.00 ,,,,,,
89,$105.00 ,,,,,,
90,$92.00 ,,,,,,
90,$99.00 ,,,,,,
91,$137.00 ,,,,,,
91,$95.00 ,,,,,,
92,$79.00 ,,,,,,
92,$144.00 ,,,,,,
92,$80.00 ,,,,,,
93,$95.00 ,,,,,,
93,$88.00 ,,,,,,
93,$55.00 ,,,,,,
93,$75.00 ,,,,,,
93,$48.00 ,,,,,,
94,$72.00 ,,,,,,
94,$69.00 ,,,,,,
94,$69.00 ,,,,,,
94,$100.00 ,,,,,,
95,$59.00 ,,,,,,
95,$150.00 ,,,,,,
95,$149.00 ,,,,,,
95,$55.00 ,,,,,,
95,$80.00 ,,,,,,
96,$150.00 ,,,,,,
96,$138.00 ,,,,,,
97,$110.00 ,,,,,,
97,$70.00 ,,,,,,
98,$250.00 ,,,,,,
99,$52.00 ,,,,,,
99,$145.00 ,,,,,,
99,$85.00 ,,,,,,
100,$54.00 ,,,,,,
100,$149.00 ,,,,,,
100,$99.00 ,,,,,,
100,$145.00 ,,,,,,
101,$39.00 ,,,,,,
101,$96.00 ,,,,,,
102,$85.00 ,,,,,,
102,$100.00 ,,,,,,
102,$70.00 ,,,,,,
103,$149.00 ,,,,,,
103,$120.00 ,,,,,,
103,$52.00 ,,,,,,
104,$79.00 ,,,,,,
104,$69.00 ,,,,,,
104,$98.00 ,,,,,,
105,$99.00 ,,,,,,
105,$75.00 ,,,,,,
105,$80.00 ,,,,,,
105,$125.00 ,,,,,,
106,$99.00 ,,,,,,
106,$115.00 ,,,,,,
106,$99.00 ,,,,,,
106,$129.00 ,,,,,,
106,$65.00 ,,,,,,
106,$65.00 ,,,,,,
106,$51.00 ,,,,,,
106,$67.00 ,,,,,,
106,$76.00 ,,,,,,
107,$275.00 ,,,,,,
107,$40.00 ,,,,,,
107,$169.00 ,,,,,,
107,$58.00 ,,,,,,
108,$35.00 ,,,,,,
108,$65.00 ,,,,,,
108,$67.00 ,,,,,,
109,$90.00 ,,,,,,
109,$95.00 ,,,,,,
109,$95.00 ,,,,,,
109,$60.00 ,,,,,,
109,$129.00 ,,,,,,
110,$199.00 ,,,,,,
111,$99.00 ,,,,,,
112,$110.00 ,,,,,,
113,$195.00 ,,,,,,
113,$122.00 ,,,,,,
113,$85.00 ,,,,,,
114,$175.00 ,,,,,,
115,$95.00 ,,,,,,
115,$99.00 ,,,,,,
115,$82.00 ,,,,,,
115,$115.00 ,,,,,,
